"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.480309353E2,1.685617698E1,7.359886596E1,1.739515605E2,1.133090694E1,9.374108887E1,4.777262213E0,3.316971930E0
6.490309429E2,1.685617364E1,7.359896550E1,1.734429843E2,1.127745373E1,9.000000000E1,4.767467511E0,3.331034459E0
6.500309510E2,1.685617364E1,7.359905696E1,1.731473059E2,1.066213877E1,9.000000000E1,4.762268838E0,3.338462602E0
6.510309632E2,1.685617364E1,7.359914618E1,1.728107441E2,1.030191033E1,9.000000000E1,4.757757331E0,3.344888968E0
6.520309713E2,1.685617850E1,7.359923137E1,1.722436934E2,1.006491212E1,8.498813629E1,4.757577598E0,3.345144606E0
6.530309755E2,1.685618535E1,7.359931654E1,1.718863708E2,9.755812801E0,8.538510132E1,4.757660021E0,3.345027378E0
6.540309832E2,1.685619329E1,7.359941875E1,1.712710644E2,9.709216092E0,8.538510132E1,4.764139750E0,3.335792181E0
6.550309913E2,1.685620049E1,7.359951143E1,1.706063386E2,9.446894038E0,8.538510132E1,4.769826528E0,3.327655620E0
6.560309997E2,1.685620962E1,7.359961819E1,1.700134080E2,9.627033124E0,8.483790588E1,4.775170224E0,3.319982886E0
6.570310069E2,1.685625407E1,7.359966911E1,1.693408785E2,9.016569977E0,6.609673309E1,8.623725338E0,3.318689819E0
6.580310144E2,1.685628452E1,7.359974046E1,1.693401754E2,8.964584206E0,6.609673309E1,1.030706716E1,3.312625848E0
6.590310228E2,1.685631003E1,7.359980009E1,1.687855910E2,8.971470760E0,6.594207001E1,8.492637492E0,3.330689908E0
6.600310298E2,1.685633853E1,7.359986637E1,1.683450492E2,8.562903245E0,6.594207001E1,4.755358168E0,3.348298930E0
6.610310370E2,1.685636873E1,7.359993663E1,1.676954749E2,8.206299228E0,6.594207001E1,4.755144088E0,3.348602952E0
6.620310458E2,1.685640240E1,7.360001496E1,1.676266128E2,8.402635107E0,6.594207001E1,4.756218707E0,3.347076433E0
6.630310545E2,1.685643849E1,7.360009717E1,1.675929964E2,9.036384303E0,6.543112946E1,4.757809595E0,3.344814628E0
6.640310599E2,1.685647672E1,7.360018559E1,1.672945116E2,9.459452892E0,6.677297211E1,4.758495305E0,3.343839031E0
6.650310664E2,1.685651559E1,7.360027679E1,1.670360997E2,9.816063481E0,6.575563049E1,4.759195497E0,3.342842392E0
6.660310740E2,1.685655280E1,7.360036348E1,1.666968975E2,1.002311086E1,6.607382202E1,4.763693695E0,3.336429141E0
6.670310811E2,1.685655855E1,7.360046640E1,1.665463410E2,1.029003162E1,8.203747559E1,4.765323518E0,3.334100898E0
6.680310885E2,1.685659795E1,7.360056499E1,1.662356356E2,1.061774123E1,8.203747559E1,4.768713875E0,3.329249917E0
6.690310960E2,1.685661793E1,7.360066751E1,1.657676602E2,1.082505194E1,8.237957764E1,4.774006105E0,3.321656627E0
6.700311032E2,1.685661876E1,7.360076560E1,1.654109935E2,1.077553053E1,9.123757172E1,4.775057755E0,3.320144646E0
6.710311100E2,1.685660471E1,7.360086982E1,1.649678430E2,1.074940158E1,9.123757172E1,4.774483437E0,3.320970482E0
6.720311181E2,1.685659219E1,7.360096080E1,1.652285724E2,1.060346126E1,9.179024506E1,4.767068095E0,3.331606041E0
6.730311243E2,1.685658865E1,7.360106611E1,1.654217740E2,1.088749114E1,9.147855377E1,4.763436992E0,3.336795627E0
6.740311307E2,1.685658298E1,7.360116957E1,1.655058433E2,1.092324503E1,9.196289825E1,4.771047354E0,3.325905017E0
6.750311382E2,1.685657576E1,7.360127489E1,1.655718693E2,1.096410248E1,9.118601990E1,4.787685179E0,3.301909700E0
6.760311451E2,1.685658856E1,7.360138107E1,1.658193827E2,1.089882266E1,9.159621429E1,4.798183834E0,3.286634894E0
6.770311521E2,1.685658016E1,7.360148552E1,1.662149997E2,1.077542784E1,9.650656891E1,4.820812472E0,3.253352754E0
6.780311594E2,1.685657305E1,7.360158524E1,1.663274971E2,1.057905336E1,9.640608978E1,4.839410208E0,3.225623331E0
6.790311690E2,1.685656611E1,7.360167695E1,1.662972885E2,1.034015344E1,9.640608978E1,4.825227447E0,3.246801060E0
6.800311733E2,1.685655843E1,7.360177929E1,1.668293002E2,1.020995114E1,9.640608978E1,4.828737795E0,3.241578064E0
6.810311794E2,1.685655106E1,7.360186449E1,1.672448962E2,9.852658562E0,9.649691772E1,4.843631196E0,3.219281576E0
6.820311897E2,1.685654534E1,7.360195602E1,1.674534516E2,9.706274222E0,9.649691772E1,4.875933665E0,3.170143204E0
6.830311929E2,1.685653709E1,7.360204401E1,1.675364727E2,9.647542448E0,9.670462799E1,5.089875457E0,3.117086893E0
6.840312011E2,1.685652999E1,7.360213100E1,1.680342901E2,9.463192490E0,9.670462799E1,5.441552726E0,3.075170317E0
6.850312071E2,1.685651435E1,7.360218366E1,1.680810614E2,8.739415772E0,9.549359131E1,5.427376480E0,3.075173634E0
6.860312141E2,1.685651161E1,7.360227829E1,1.686514465E2,9.053452775E0,9.603559875E1,5.715165417E0,3.040034967E0
6.870312209E2,1.685649875E1,7.360237609E1,1.689030789E2,9.043657613E0,9.603559875E1,5.521591981E0,3.066938906E0
6.880312284E2,1.685649794E1,7.360245433E1,1.694611012E2,8.325340047E0,8.714093018E1,5.452797723E0,3.099455457E0
6.890312349E2,1.685649080E1,7.360249941E1,1.694593333E2,7.209616394E0,8.714093018E1,5.092101344E0,3.153193218E0
6.900312414E2,1.685649577E1,7.360254522E1,1.695844495E2,6.768670507E0,8.714093018E1,4.855592510E0,3.201212022E0
6.910312486E2,1.685649807E1,7.360259306E1,1.700201473E2,6.296972185E0,8.714093018E1,4.777916609E0,3.316029238E0
6.920312555E2,1.685650030E1,7.360263933E1,1.703315482E2,5.368182046E0,8.714093018E1,4.743835439E0,3.364604340E0
6.930312620E2,1.685650239E1,7.360267402E1,1.705754694E2,4.184192439E0,8.593987274E1,4.723111560E0,3.393634368E0
6.940312687E2,1.685649042E1,7.360269237E1,1.703267084E2,3.309773424E0,8.593987274E1,4.705820401E0,3.417570977E0
6.950312753E2,1.685651314E1,7.360270183E1,1.716339478E2,3.016681422E0,4.031123101E1,4.689398415E0,3.440069699E0
6.960312824E2,1.685654079E1,7.360271749E1,1.716393454E2,3.096324859E0,2.906842436E1,4.682310322E0,3.449711159E0
6.970312890E2,1.685656194E1,7.360274081E1,1.717934753E2,3.032366224E0,3.444833682E1,4.714058077E0,3.406199272E0
6.980312964E2,1.685657694E1,7.360277261E1,1.719872299E2,3.122729013E0,5.025260525E1,4.725667141E0,3.390074793E0
6.990313028E2,1.685658518E1,7.360280257E1,1.721483954E2,3.096056742E0,8.593987274E1,4.735606708E0,3.376176260E0
7.000313095E2,1.685659083E1,7.360283147E1,1.722246223E2,3.029301205E0,8.156977844E1,4.746659786E0,3.360618679E0
7.010313196E2,1.685659585E1,7.360286994E1,1.724118519E2,3.402070793E0,8.156977844E1,4.753620761E0,3.350765091E0
7.020313259E2,1.685660579E1,7.360290836E1,1.725798904E2,3.559539806E0,8.156977844E1,4.759796666E0,3.341986346E0
7.030313302E2,1.685662114E1,7.360293725E1,1.729596231E2,3.559731867E0,8.145616150E1,4.757548823E0,3.345185531E0
7.040313364E2,1.685662635E1,7.360297326E1,1.731760539E2,3.708237632E0,8.145616150E1,4.754025265E0,3.350191160E0
7.050313437E2,1.685663028E1,7.360300042E1,1.734315934E2,3.226891196E0,8.145616150E1,4.749654157E0,3.356385320E0
7.060313524E2,1.685661827E1,7.360302359E1,1.737698022E2,2.418968641E0,8.145616150E1,4.734766741E0,3.377354133E0
7.070313573E2,1.685662000E1,7.360303158E1,1.740093220E2,1.508440110E0,8.145616150E1,4.735130954E0,3.376843479E0
7.080313636E2,1.685662032E1,7.360303141E1,1.742276466E2,5.873432180E-1,8.145616150E1,4.739916254E0,3.370123282E0
7.090313698E2,1.685661831E1,7.360302545E1,1.743915649E2,8.173687332E-2,8.145616150E1,4.739468366E0,3.370753127E0
7.094319913E2,1.685736842E1,7.360384711E1,1.751185608E2,NaN,NaN,7.433333333E1,1.966829896E0
7.094734814E2,1.685736842E1,7.360384711E1,1.751205902E2,NaN,NaN,7.435459228E1,3.017370224E0
7.121980351E2,1.685653982E1,7.360312304E1,1.740376282E2,2.990000010E0,9.035156250E1,8.947572716E0,1.600000000E1
7.131980411E2,1.685656107E1,7.360316729E1,1.745919495E2,3.630000114E0,8.437500000E1,4.038038649E0,4.000000000E0
7.141980475E2,1.685658186E1,7.360320736E1,1.746221619E2,3.630000114E0,8.015625000E1,3.535533906E0,4.000000000E0
7.151980547E2,1.685660042E1,7.360325019E1,1.734160461E2,3.869999886E0,7.980468750E1,3.535533906E0,3.000000000E0
7.161980617E2,1.685661748E1,7.360329453E1,1.739974060E2,4.650000095E0,8.085937500E1,3.535533906E0,3.000000000E0
7.171980686E2,1.685663336E1,7.360333652E1,1.741816101E2,4.650000095E0,8.085937500E1,3.535533906E0,3.000000000E0
7.181968349E2,1.685664610E1,7.360337952E1,1.734577332E2,4.650000095E0,8.261718750E1,3.535533906E0,3.000000000E0
7.191968352E2,1.685665553E1,7.360340199E1,1.739049377E2,4.130000114E0,8.718750000E1,3.535533906E0,3.000000000E0
7.201968458E2,1.685666492E1,7.360341422E1,1.734510803E2,2.009999990E0,6.750000000E1,3.535533906E0,3.000000000E0
7.211968471E2,1.685667561E1,7.360342604E1,1.729339294E2,1.220000029E0,5.730468750E1,3.535533906E0,3.000000000E0
7.221968447E2,1.685669158E1,7.360343912E1,1.720778503E2,2.440000057E0,4.992187500E1,3.535533906E0,3.000000000E0
7.231968588E2,1.685671458E1,7.360345370E1,1.713359070E2,2.440000057E0,3.550781250E1,3.535533906E0,3.000000000E0
7.241968622E2,1.685676501E1,7.360340136E1,1.713359074E2,2.440000057E0,2.719379425E1,8.256909319E0,3.469409161E0
7.251968601E2,1.685680196E1,7.360342108E1,1.714028021E2,3.000000000E0,2.719379425E1,7.864451013E0,3.469409269E0
7.261968741E2,1.685685732E1,7.360345062E1,1.727150592E2,4.989999771E0,2.719379425E1,4.667733418E0,3.469409427E0
7.271968803E2,1.685689085E1,7.360346851E1,1.728719196E2,4.989999771E0,2.719379425E1,4.667733342E0,3.469409529E0
7.281968817E2,1.685691571E1,7.360348177E1,1.719972242E2,4.269999981E0,2.719379425E1,4.667733273E0,3.469409622E0
7.291969019E2,1.685693923E1,7.360349432E1,1.711833810E2,3.569999933E0,2.719379425E1,4.667733212E0,3.469409704E0
7.301969030E2,1.685696815E1,7.360350974E1,1.706609203E2,3.829999924E0,2.717440414E1,4.667733150E0,3.469409788E0
7.311969067E2,1.685699502E1,7.360352407E1,1.704324046E2,3.829999924E0,2.717440414E1,4.667733092E0,3.469409866E0
7.321969214E2,1.685701520E1,7.360353477E1,1.698149117E2,3.400000095E0,2.670638466E1,4.667733029E0,3.469409950E0
7.331969359E2,1.685703834E1,7.360354685E1,1.691797798E2,3.319999933E0,2.670638466E1,4.667732973E0,3.469410025E0
7.341969471E2,1.685707546E1,7.360356625E1,1.691579298E2,4.269999981E0,2.670638466E1,4.667732926E0,3.469410089E0
7.351969556E2,1.685711448E1,7.360358663E1,1.687878740E2,4.730000019E0,2.670638466E1,4.667732889E0,3.469410139E0
7.361969664E2,1.685714603E1,7.360360327E1,1.689469923E2,4.269999981E0,2.705933380E1,4.667732851E0,3.469410190E0
7.371969775E2,1.685717781E1,7.360362012E1,1.687100538E2,4.190000057E0,2.705933380E1,4.667732786E0,3.469410278E0
7.381969906E2,1.685722586E1,7.360364562E1,1.679471153E2,5.449999809E0,2.705933380E1,4.667732663E0,3.469410443E0
7.391969975E2,1.685726302E1,7.360366533E1,1.674015831E2,5.449999809E0,2.705933380E1,4.667732613E0,3.469410510E0
7.401970086E2,1.685730779E1,7.360368908E1,1.669347862E2,5.449999809E0,2.705933380E1,4.667732516E0,3.469410640E0
7.411970180E2,1.685734076E1,7.360370657E1,1.664727496E2,4.920000076E0,2.705933380E1,4.667732401E0,3.469410795E0
7.421970276E2,1.685738566E1,7.360373042E1,1.655175496E2,5.179999828E0,2.723415184E1,4.667732335E0,3.469410884E0
7.431970377E2,1.685744376E1,7.360376148E1,1.652964814E2,6.380000114E0,2.723415184E1,4.667732211E0,3.469411051E0
7.441970470E2,1.685748138E1,7.360378158E1,1.654478269E2,6.555485448E0,2.723415184E1,4.751466294E0,3.353819478E0
7.451970558E2,1.685753817E1,7.360382690E1,1.651140746E2,7.075482243E0,2.723415184E1,4.759986395E0,3.341716109E0
7.461970664E2,1.685760752E1,7.360386414E1,1.647837527E2,7.763096974E0,2.723415184E1,4.761296734E0,3.339848865E0
7.471970751E2,1.685766759E1,7.360389897E1,1.642922772E2,7.487260014E0,2.697034073E1,4.762755056E0,3.337768912E0
7.481970873E2,1.685775463E1,7.360392704E1,1.642015531E2,8.611986787E0,2.697034073E1,4.781714900E0,3.310549750E0
7.491970930E2,1.685783177E1,7.360396941E1,1.638588977E2,9.033157256E0,2.806113815E1,4.811198663E0,3.267553283E0
7.501971016E2,1.685790000E1,7.360402657E1,1.624988596E2,9.110578416E0,2.806113815E1,4.808802239E0,3.271079036E0
7.511971109E2,1.685795484E1,7.360405487E1,1.620442286E2,8.183285887E0,2.806113815E1,4.820549048E0,3.253743062E0
7.521971200E2,1.685804363E1,7.360410128E1,1.607907634E2,8.856776204E0,2.803032684E1,4.814023580E0,3.263389956E0
7.531971284E2,1.685811482E1,7.360412561E1,1.612307056E2,8.459664286E0,2.803032684E1,4.809742395E0,3.269696489E0
7.541971369E2,1.685818849E1,7.360416634E1,1.609584692E2,8.605527868E0,2.803032684E1,4.757851905E0,3.344754443E0
7.551971457E2,1.685825394E1,7.360422066E1,1.610591624E2,8.853460646E0,2.803032684E1,4.764346182E0,3.335497337E0
7.561971536E2,1.685833203E1,7.360426311E1,1.603107978E2,9.065048850E0,2.803032684E1,4.794128886E0,3.292546925E0
7.571971613E2,1.685841127E1,7.360428951E1,1.606610006E2,8.796169736E0,2.803032684E1,4.816309771E0,3.260014911E0
7.581971707E2,1.685846807E1,7.360432092E1,1.606178782E2,7.899001538E0,2.803032684E1,4.832573453E0,3.235857051E0
7.591971792E2,1.685851466E1,7.360434667E1,1.597893984E2,7.024841493E0,2.803032684E1,4.838225817E0,3.227399568E0
7.601971871E2,1.685856180E1,7.360437317E1,1.591375175E2,6.550213680E0,2.854087830E1,4.844302969E0,3.218270619E0
7.611971952E2,1.685861436E1,7.360440285E1,1.591354091E2,6.765405517E0,2.854087830E1,8.109948156E0,3.259854086E0
7.621972036E2,1.685864076E1,7.360450837E1,1.593605283E2,7.053395361E0,4.977454376E1,4.821967418E0,3.251640701E0
7.631972116E2,1.685868941E1,7.360456810E1,1.600033215E2,7.299849555E0,4.977454376E1,4.802411674E0,3.280454107E0
7.641972203E2,1.685873614E1,7.360461199E1,1.599231281E2,7.269984487E0,4.175875092E1,4.798137405E0,3.286702676E0
7.651972278E2,1.685878987E1,7.360466181E1,1.600131948E2,7.186406790E0,4.175875092E1,4.788146361E0,3.301240897E0
7.661972363E2,1.685883156E1,7.360470046E1,1.598697956E2,6.645742385E0,4.175875092E1,4.784288808E0,3.306828940E0
7.671972438E2,1.685888153E1,7.360467626E1,1.601014608E2,6.151708834E0,1.319483089E1,4.787206833E0,3.302603181E0
7.681972524E2,1.685893334E1,7.360468887E1,1.600750408E2,6.047999326E0,1.319483089E1,4.804468762E0,3.277440609E0
7.691972605E2,1.685896954E1,7.360467314E1,1.585295731E2,6.018695262E0,3.529562378E2,4.781615890E0,3.310692754E0
7.701972675E2,1.685903608E1,7.360467321E1,1.596470437E2,6.697877570E0,3.348472595E2,4.763164278E0,3.337184906E0
7.711972761E2,1.685908950E1,7.360463860E1,1.592574893E2,6.681254193E0,3.348472595E2,4.773688598E0,3.322112912E0
7.721972839E2,1.685914760E1,7.360459653E1,1.596072905E2,7.134601265E0,3.212863464E2,4.764969566E0,3.334606734E0
7.731972917E2,1.685920155E1,7.360455555E1,1.593768082E2,7.342949538E0,3.212863464E2,4.765245248E0,3.334212765E0
7.741972992E2,1.685925980E1,7.360451844E1,1.597521231E2,7.428608588E0,3.338865967E2,4.794603485E0,3.291855776E0
7.751973069E2,1.685931799E1,7.360448697E1,1.599154215E2,7.418733170E0,3.342596130E2,4.815780519E0,3.260796686E0
7.761973153E2,1.685938127E1,7.360445725E1,1.603725414E2,7.494693939E0,3.342596130E2,4.849464539E0,3.210487613E0
7.771973258E2,1.685945836E1,7.360443541E1,1.610926214E2,7.736397494E0,3.344883728E2,4.826178775E0,3.245386797E0
7.781973306E2,1.685949653E1,7.360441726E1,1.603965093E2,6.547400526E0,3.344883728E2,4.830480258E0,3.238980936E0
7.791973380E2,1.685953059E1,7.360440105E1,1.611838223E2,5.441424140E0,3.344883728E2,4.778973860E0,3.314505375E0
7.801973472E2,1.685955933E1,7.360438571E1,1.617689711E2,4.547019568E0,3.344883728E2,4.765275448E0,3.334169603E0
7.811973542E2,1.685957590E1,7.360437093E1,1.619701781E2,3.097187153E0,3.344883728E2,4.758872710E0,3.343301895E0
7.821973618E2,1.685958203E1,7.360436063E1,1.619417276E2,2.150552158E0,3.344883728E2,4.754353417E0,3.349725454E0
7.831973685E2,1.685958601E1,7.360437551E1,1.624155343E2,1.248840240E0,3.344883728E2,4.749264571E0,3.356936560E0
7.841973796E2,1.685960326E1,7.360436640E1,1.626269710E2,1.807561169E0,3.344883728E2,4.746543762E0,3.360782550E0
7.851973841E2,1.685962068E1,7.360435769E1,1.632363702E2,2.094418830E0,3.332931824E2,4.765923389E0,3.333243358E0
7.861973919E2,1.685964451E1,7.360434590E1,1.635825493E2,2.478646901E0,3.332931824E2,4.782849001E0,3.308911070E0
7.871974031E2,1.685967250E1,7.360433276E1,1.630927099E2,2.863765131E0,3.371905518E2,4.789375724E0,3.299457107E0
7.881974082E2,1.685970308E1,7.360431973E1,1.632138580E2,3.208363711E0,3.371905518E2,4.812303798E0,3.265925472E0
7.891974151E2,1.685973747E1,7.360430363E1,1.637478735E2,3.814424972E0,3.371905518E2,4.761289911E0,3.339858593E0
7.901974229E2,1.685977931E1,7.360429014E1,1.642240791E2,4.452175903E0,3.371905518E2,4.747563576E0,3.359341769E0
7.911974310E2,1.685981769E1,7.360425492E1,1.647031313E2,5.052616647E0,3.371905518E2,4.751687300E0,3.353506350E0
7.921974419E2,1.685986592E1,7.360424914E1,1.646810213E2,5.137716120E0,3.371905518E2,4.759378155E0,3.342582327E0
7.931974499E2,1.685990851E1,7.360422765E1,1.646100149E2,5.163241574E0,3.371905518E2,4.760094196E0,3.341562551E0
7.941974537E2,1.685996242E1,7.360420529E1,1.642533491E2,5.643780105E0,3.371905518E2,4.765948327E0,3.333207701E0
7.951974614E2,1.686001250E1,7.360418357E1,1.646498721E2,5.759282472E0,3.373617859E2,4.776116360E0,3.318621633E0
7.961974696E2,1.686006459E1,7.360416132E1,1.646693790E2,5.932239664E0,3.373617859E2,4.792625031E0,3.294735550E0
7.971974758E2,1.686010690E1,7.360412913E1,1.642903149E2,5.897730439E0,3.373617859E2,4.785050688E0,3.305726387E0
7.981974841E2,1.686015551E1,7.360410762E1,1.652963734E2,5.800032772E0,3.423143311E2,4.805333813E0,3.276172153E0
7.991974914E2,1.686021499E1,7.360408793E1,1.654533132E2,6.320748717E0,3.423143311E2,4.795479551E0,3.290579418E0
8.001975019E2,1.686027482E1,7.360407894E1,1.657174419E2,6.586981111E0,3.423143311E2,4.814947462E0,3.262026666E0
8.011975070E2,1.686034079E1,7.360405507E1,1.660787244E2,7.125393791E0,3.417166443E2,4.831360601E0,3.237667644E0
8.021975148E2,1.686040149E1,7.360403808E1,1.666772563E2,7.122356480E0,3.417166443E2,4.785579010E0,3.304961509E0
8.031975219E2,1.686046462E1,7.360401764E1,1.670506070E2,7.210869381E0,3.426072998E2,4.830274326E0,3.239288034E0
8.041975294E2,1.686052298E1,7.360399936E1,1.670562701E2,7.018173044E0,3.426072998E2,4.844931211E0,3.217324757E0
8.051975377E2,1.686058037E1,7.360397952E1,1.668958866E2,6.891370091E0,3.419469604E2,4.909786268E0,3.117456629E0
8.061975448E2,1.686064413E1,7.360395936E1,1.674688386E2,7.042684620E0,3.419469604E2,4.852366907E0,3.206099255E0
8.071975526E2,1.686069367E1,7.360392477E1,1.676917601E2,7.014117116E0,3.375470886E2,4.851986627E0,3.206674726E0
8.081975631E2,1.686075405E1,7.360389846E1,1.681944462E2,7.085744412E0,3.368677063E2,4.901707046E0,3.130144577E0
8.091975681E2,1.686080882E1,7.360387416E1,1.685417630E2,6.912659496E0,3.368677063E2,4.964739040E0,3.029175350E0
8.101975749E2,1.686086567E1,7.360384894E1,1.679631766E2,6.912460703E0,3.368677063E2,5.101123576E0,2.883729054E0
8.111975834E2,1.686093158E1,7.360381969E1,1.680415445E2,7.064078558E0,3.368677063E2,4.946320112E0,3.059159097E0
8.121975905E2,1.686100240E1,7.360380523E1,1.678665041E2,6.665590267E0,3.401064758E2,4.811266378E0,3.267453576E0
8.131975983E2,1.686103967E1,7.360378748E1,1.668299079E2,5.771541520E0,3.401064758E2,4.803877543E0,3.278307122E0
8.141976059E2,1.686109247E1,7.360377096E1,1.668889551E2,5.716435981E0,3.401064758E2,4.832926763E0,3.235329340E0
8.151976135E2,1.686111938E1,7.360374733E1,1.672677706E2,4.854832847E0,3.398360596E2,4.852181897E0,3.206379246E0
8.161976212E2,1.686115318E1,7.360373444E1,1.668285942E2,4.255259695E0,3.398360596E2,4.921004230E0,3.099718439E0
8.171976312E2,1.686117888E1,7.360372464E1,1.670636918E2,3.695546003E0,3.398360596E2,5.226489175E0,2.975911331E0
8.181976360E2,1.686119152E1,7.360371982E1,1.667817050E2,3.119875228E0,3.398360596E2,5.739102792E0,2.854378734E0
8.191976428E2,1.686120336E1,7.360371530E1,1.670441147E2,2.836807372E0,3.398360596E2,6.088267840E0,2.755843848E0
8.201976516E2,1.686121019E1,7.360371269E1,1.674869335E2,2.525537434E0,3.398360596E2,6.119025094E0,2.746266844E0
8.211976585E2,1.686124521E1,7.360371249E1,1.676566708E2,2.725780199E0,3.398360596E2,6.489367276E0,2.641368704E0
8.221976668E2,1.686128401E1,7.360369179E1,1.671773867E2,3.031223720E0,3.398360596E2,6.157343527E0,2.765641684E0
8.231976732E2,1.686128884E1,7.360368385E1,1.670485264E2,2.889300612E0,3.398360596E2,4.928665511E0,3.087522196E0
8.241976807E2,1.686130443E1,7.360366659E1,1.668587088E2,3.067846857E0,3.234685669E2,4.835557533E0,3.231396041E0
8.251976883E2,1.686133438E1,7.360364355E1,1.662467437E2,3.694411563E0,3.234685669E2,4.816867641E0,3.259190568E0
8.261976960E2,1.686136065E1,7.360362334E1,1.668883673E2,3.869907791E0,3.234685669E2,4.803995486E0,3.278134287E0
8.271977072E2,1.686138960E1,7.360360107E1,1.665948833E2,3.878811583E0,3.234685669E2,4.817926630E0,3.257624905E0
8.281977116E2,1.686143544E1,7.360356580E1,1.660867130E2,4.980340572E0,3.234685669E2,4.809480680E0,3.270081440E0
8.291977230E2,1.686145736E1,7.360354894E1,1.659631274E2,4.625045755E0,3.234685669E2,4.803509413E0,3.278846497E0
8.301977265E2,1.686148047E1,7.360353116E1,1.660846771E2,4.280065099E0,3.234685669E2,4.781388805E0,3.311020708E0
8.311977339E2,1.686150731E1,7.360351051E1,1.660547847E2,4.199999679E0,3.234685669E2,4.768582194E0,3.329438525E0
8.321977513E2,1.686154160E1,7.360348413E1,1.657164059E2,4.361169399E0,3.234685669E2,4.773320251E0,3.322642144E0
8.331977495E2,1.686157057E1,7.360346539E1,1.654812520E2,4.057985720E0,3.261467285E2,4.804063484E0,3.278034636E0
8.341977570E2,1.686162199E1,7.360342980E1,1.655160553E2,5.220273060E0,3.265356750E2,4.805886854E0,3.275360833E0
8.351977649E2,1.686165756E1,7.360340538E1,1.647107537E2,4.975919818E0,3.265356750E2,4.889729285E0,3.148822724E0
8.361977719E2,1.686169642E1,7.360339832E1,1.648502779E2,4.650927203E0,3.265356750E2,4.986848978E0,2.992636681E0
8.371977797E2,1.686173603E1,7.360336778E1,1.645212378E2,4.855307274E0,3.265356750E2,4.937211628E0,3.073837728E0
8.381977869E2,1.686176880E1,7.360334169E1,1.643359605E2,4.819015145E0,3.265356750E2,4.929639168E0,3.085967386E0
8.391977943E2,1.686177912E1,7.360333669E1,1.639205598E2,3.886791824E0,3.265356750E2,4.888646232E0,3.150503936E0
8.401978029E2,1.686181336E1,7.360331453E1,1.631775643E2,4.190156305E0,3.267904663E2,4.907102495E0,3.121679378E0
8.411978101E2,1.686184504E1,7.360329332E1,1.630658798E2,4.547435620E0,3.267904663E2,4.856895495E0,3.199234780E0
8.421978173E2,1.686189757E1,7.360325635E1,1.631791357E2,5.128086739E0,3.261468811E2,4.802640865E0,3.280118559E0
8.431978256E2,1.686193205E1,7.360321715E1,1.630673951E2,4.988901227E0,3.261468811E2,4.770790820E0,3.326272988E0
8.441964421E2,1.686198085E1,7.360320933E1,1.626177215E2,4.805996347E0,3.357230225E2,4.760319573E0,3.341241475E0
8.451964412E2,1.686202244E1,7.360318919E1,1.620045430E2,4.753173295E0,3.370399475E2,4.758985346E0,3.343141563E0
8.461964606E2,1.686206789E1,7.360317073E1,1.620464638E2,4.925213349E0,3.370399475E2,4.761052500E0,3.340197020E0
8.471964603E2,1.686209999E1,7.360313802E1,1.617914252E2,4.892311947E0,3.370399475E2,4.758571373E0,3.343730779E0
8.481964619E2,1.686214891E1,7.360311650E1,1.615600653E2,5.322829463E0,3.370399475E2,4.760967166E0,3.340318650E0
8.491964836E2,1.686219948E1,7.360309708E1,1.615912771E2,5.140872201E0,3.456655884E2,4.762845418E0,3.337639968E0
8.501964885E2,1.686224609E1,7.360308471E1,1.620044324E2,5.255549470E0,3.456655884E2,4.762825957E0,3.337667739E0
8.511964955E2,1.686229374E1,7.360307206E1,1.622198643E2,5.369606787E0,3.456655884E2,4.753231838E0,3.351316775E0
8.521965232E2,1.686233666E1,7.360306067E1,1.625388706E2,5.107870560E0,3.456655884E2,4.750083916E0,3.355777081E0
8.531965267E2,1.686238916E1,7.360304692E1,1.624092335E2,5.415417893E0,3.458803406E2,4.753854985E0,3.350432780E0
8.541965371E2,1.686243634E1,7.360304511E1,1.625793280E2,5.270799757E0,3.382129822E2,4.735077304E0,3.376918707E0
8.551965633E2,1.686247458E1,7.360303328E1,1.629905134E2,4.740891320E0,3.382129822E2,4.735086558E0,3.376905731E0
8.561965680E2,1.686250936E1,7.360302577E1,1.628074776E2,4.233288083E0,3.382129822E2,4.736793708E0,3.374510690E0
8.571965747E2,1.686253442E1,7.360299830E1,1.623970364E2,4.209458245E0,3.382129822E2,4.752135579E0,3.352871079E0
8.581966009E2,1.686257912E1,7.360299525E1,1.628349269E2,4.667057540E0,3.382343750E2,4.748152937E0,3.358508704E0
8.591966270E2,1.686262088E1,7.360297860E1,1.628447817E2,4.786670560E0,3.382343750E2,4.746675288E0,3.360596783E0
8.601966528E2,1.686265337E1,7.360295717E1,1.625014995E2,4.588396005E0,3.382479858E2,4.751907438E0,3.353194407E0
8.611966789E2,1.686270228E1,7.360293639E1,1.624879201E2,5.279201743E0,3.382479858E2,4.751446799E0,3.353847097E0
8.621967009E2,1.686274841E1,7.360292311E1,1.628934086E2,5.387349680E0,3.385892029E2,4.747597206E0,3.359294241E0
8.631967204E2,1.686279392E1,7.360290494E1,1.628540721E2,5.362530337E0,3.385892029E2,4.745483397E0,3.362279638E0
8.641967418E2,1.686283538E1,7.360288914E1,1.626254221E2,5.223610461E0,3.385892029E2,4.756122521E0,3.347213109E0
