"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.041546672E1,-1.328016520E0,7.163512707E-1,1.079791164E1
6.043517146E1,-1.322034478E0,6.589235067E-1,8.500801086E0
6.045487432E1,-8.907282352E-1,1.085444212E0,7.645666599E0
6.047457974E1,-5.769693851E-1,1.505683661E0,7.615457058E0
6.049428984E1,-4.007977843E-1,1.878365755E0,8.801400185E0
6.051400453E1,-3.828516304E-1,2.115255117E0,1.045304585E1
6.053369750E1,-3.900300860E-1,2.134397745E0,1.186869907E1
6.055342703E1,-6.092724800E-1,1.799103498E0,1.200060368E1
6.057310437E1,-6.451647878E-1,1.447059512E0,9.970293999E0
6.059282385E1,-7.028916478E-1,1.263709426E0,7.931908131E0
6.061254531E1,-7.854440212E-1,1.384846091E0,7.505387306E0
6.063221802E1,-7.866404653E-1,1.380060434E0,7.877770424E0
6.065192453E1,-7.232306600E-1,1.490130305E0,9.206086159E0
6.067165979E1,-9.218349457E-1,1.407577872E0,1.000738239E1
6.069132109E1,-1.126720309E0,1.425524116E0,1.032742214E1
6.071103468E1,-1.178166032E0,1.527219057E0,1.017517948E1
6.073074047E1,-1.089631557E0,1.632802367E0,9.582357407E0
6.075044984E1,-1.138684511E0,1.746461391E0,9.527322769E0
6.077014922E1,-1.190130115E0,1.662712693E0,9.471988678E0
6.078986088E1,-1.156630635E0,1.425524116E0,9.037391663E0
6.080956161E1,-1.057328463E0,1.303191066E0,9.078069687E0
6.082926640E1,-1.113559842E0,1.301994562E0,9.700801849E0
6.084897942E1,-1.009472013E0,1.330708504E0,1.074168015E1
6.086867140E1,-7.842476368E-1,1.402792215E0,1.083619690E1
6.088838083E1,-4.800600410E-1,1.578664780E0,1.003968525E1
6.090811619E1,-5.626124144E-1,1.802692771E0,8.959325790E0
6.092778651E1,-5.865406394E-1,2.178964138E0,8.179863930E0
6.094749698E1,-5.291129351E-1,2.484348059E0,7.510172844E0
6.096721458E1,-4.369892478E-1,2.399103880E0,7.549654484E0
6.098693770E1,-6.080760360E-1,2.275873423E0,8.183453560E0
6.100662698E1,-8.141579032E-1,2.063809633E0,9.284152031E0
6.102631317E1,-9.496514797E-1,1.824228168E0,1.067707348E1
6.104601744E1,-1.100399256E0,1.478166223E0,1.190459156E1
6.106571869E1,-9.759725332E-1,1.092622638E0,1.185194969E1
6.108542875E1,-1.185344458E0,9.834501147E-1,9.874580383E0
6.110513015E1,-8.871390224E-1,9.906286001E-1,8.545068741E0
6.112483270E1,-7.686942816E-1,1.167996526E0,8.232506752E0
6.114454062E1,-5.638088584E-1,1.448255897E0,8.899505615E0
6.116424796E1,-4.322035909E-1,1.772782445E0,9.793225288E0
6.118395781E1,-3.589234054E-1,2.202892303E0,1.032263660E1
6.120364442E1,-3.086741269E-1,2.625524759E0,1.036211872E1
6.122335573E1,-6.430710852E-2,2.753839731E0,1.000857925E1
6.124309572E1,1.956132501E-1,2.612364054E0,9.595518112E0
6.126277359E1,2.207378894E-1,2.230409861E0,9.735498428E0
6.128247786E1,-8.973084623E-4,1.661516190E0,9.965508461E0
6.130219573E1,-2.500499785E-1,1.130907774E0,1.028524876E1
6.132191869E1,-5.087739229E-1,8.494520187E-1,9.929615974E0
6.134159057E1,-7.651050687E-1,9.236295223E-1,9.678070068E0
6.136131192E1,-7.902296782E-1,1.288834095E0,9.527322769E0
6.138102953E1,-7.339983582E-1,1.536790371E0,8.952147484E0
6.140071416E1,-7.854440212E-1,1.720140338E0,8.444570541E0
6.142039635E1,-1.015454054E0,1.857727647E0,8.584549904E0
6.144010510E1,-1.204786181E0,2.002792597E0,9.469595909E0
6.145980515E1,-1.277767301E0,2.115255117E0,9.994221687E0
6.147950937E1,-1.288534999E0,2.168196440E0,1.005912685E1
6.149922536E1,-1.311266780E0,2.202892303E0,9.675677299E0
6.151894270E1,-1.013061285E0,2.238784790E0,1.017158985E1
6.153866458E1,-7.519445419E-1,1.931007862E0,1.055713367E1
6.155833427E1,-5.949155092E-1,1.506880045E0,1.068903828E1
6.157803896E1,-6.080760360E-1,1.136889815E0,9.629017830E0
6.159777484E1,-5.829514265E-1,1.152443171E0,8.637192726E0
6.161744713E1,-4.286143482E-1,1.516451359E0,8.539086342E0
6.163715026E1,-3.242274821E-1,1.941775560E0,8.771489143E0
6.165685614E1,-2.344966233E-1,2.277069807E0,9.342776299E0
6.167658885E1,-1.639083475E-1,2.447259426E0,9.560821533E0
6.169629494E1,-1.495514214E-1,2.455634356E0,9.831509590E0
6.171596994E1,-3.074777126E-1,2.205285072E0,1.010937691E1
6.173569739E1,-4.573282301E-1,1.799103498E0,1.026490974E1
6.175539364E1,-4.932205677E-1,1.378864050E0,9.793225288E0
6.177508880E1,-6.164509058E-1,1.120140076E0,9.273384094E0
6.179479448E1,-8.273184299E-1,1.105783105E0,8.910273552E0
6.181453088E1,-8.261220455E-1,1.325922847E0,8.881559372E0
6.183419229E1,-7.411768436E-1,1.573879123E0,8.973683357E0
6.185390312E1,-6.559324861E-1,1.877169371E0,9.912865639E0
6.187362974E1,-7.471588850E-1,1.998006940E0,1.091186905E1
6.189331724E1,-8.213363886E-1,1.956132531E0,1.137398338E1
6.191302036E1,-7.603194118E-1,1.854138494E0,1.082423210E1
6.193272010E1,-7.555337548E-1,1.733300924E0,9.097212791E0
6.195242661E1,-5.853442550E-1,1.723729610E0,7.778468132E0
6.197213453E1,-1.025922745E-1,1.821835399E0,7.489833832E0
6.199186625E1,9.481559694E-2,1.805085540E0,7.954639912E0
6.201157494E1,7.567301393E-2,1.811067581E0,9.166604042E0
6.203125786E1,-1.121635586E-1,1.697408557E0,1.003848934E1
6.205095239E1,-1.926222295E-1,1.626820326E0,1.047697353E1
6.207063942E1,-3.996013701E-1,1.620838284E0,1.069621658E1
6.209035984E1,-7.639086246E-1,1.625623941E0,9.776176453E0
6.211006771E1,-8.273184299E-1,1.711765528E0,8.606085777E0
6.212976869E1,-7.411768436E-1,1.759621978E0,7.451549053E0
6.214947218E1,-6.969096065E-1,2.019542217E0,7.863413334E0
6.216917953E1,-7.256234884E-1,2.267498493E0,9.887741089E0
6.218889984E1,-7.866404653E-1,2.146661043E0,1.139581776E1
6.220858922E1,-9.302098155E-1,1.954936147E0,1.156690502E1
6.222830385E1,-8.380861282E-1,1.858924150E0,1.059930706E1
6.224800010E1,-7.806583643E-1,2.194517374E0,1.005793095E1
6.226770302E1,-3.349951804E-1,1.860120535E0,9.195318222E0
6.228740994E1,5.653043464E-2,1.891526341E0,8.953344345E0
6.230710099E1,1.495514181E-3,1.478166223E0,9.407382011E0
6.232679526E1,-1.764706708E-2,1.085444212E0,9.443274498E0
6.234649562E1,2.650051117E-1,9.619147182E-1,9.658927917E0
6.236622552E1,4.734797776E-1,1.092622638E0,9.983454704E0
6.238593192E1,4.782654345E-1,1.335494161E0,9.893723488E0
6.240565416E1,5.321039557E-1,1.618445396E0,9.412167549E0
6.242532890E1,6.110670567E-1,1.815853238E0,8.638388634E0
6.244505072E1,6.529414654E-1,1.926222205E0,8.463712692E0
6.246475896E1,4.794618487E-1,1.948953986E0,9.361918449E0
6.248445526E1,2.542374134E-1,1.705783486E0,9.875777245E0
6.250415244E1,1.106680464E-2,1.496112347E0,9.733105659E0
6.252384583E1,-1.710868180E-1,1.578664780E0,1.012014389E1
6.254357354E1,-2.380858511E-1,1.657927036E0,9.952347755E0
6.256327531E1,-9.661021084E-2,1.741675735E0,9.359525681E0
6.258298078E1,1.106680464E-2,1.681855202E0,8.827720642E0
6.260268770E1,-1.615155339E-1,1.572682738E0,9.081659317E0
6.262238630E1,-9.541380405E-2,1.263709426E0,9.571589470E0
6.264210812E1,1.441675574E-1,1.066002488E0,1.001216793E1
6.266181156E1,2.422732860E-1,1.062413216E0,9.749855042E0
6.268152401E1,1.692921966E-1,1.336690545E0,9.841081619E0
6.270120572E1,4.001995921E-1,1.636391640E0,9.700801849E0
6.272091385E1,5.751747489E-1,1.839781523E0,9.184550285E0
6.274062021E1,6.014958024E-1,2.073380709E0,9.404989243E0
6.276030203E1,4.064807594E-1,2.167000055E0,1.026610661E1
6.278002130E1,2.554338276E-1,2.047059774E0,1.020867825E1
6.279972619E1,9.840483218E-2,1.813460469E0,9.421739578E0
6.281943234E1,-4.755735025E-2,1.799103498E0,9.057730675E0
6.283917020E1,-3.200400248E-2,1.785943031E0,9.104391098E0
6.285882239E1,2.303091735E-1,1.834995866E0,1.003131104E1
6.287854984E1,2.398804724E-1,1.639980793E0,1.092622662E1
6.289825130E1,-1.387837082E-1,1.287637711E0,1.138355446E1
6.291795359E1,-2.560320199E-1,9.499505758E-1,1.069501972E1
6.293766593E1,-3.678964823E-2,9.056833982E-1,9.042177200E0
6.295736859E1,1.788634956E-1,1.031306505E0,7.859824181E0
6.297708359E1,2.195414752E-1,1.347757339E0,7.489833832E0
6.299677328E1,4.651049078E-1,1.696212173E0,7.990531921E0
6.301648088E1,7.417750359E-1,2.023131609E0,8.973683357E0
6.303618838E1,7.776673436E-1,2.320140600E0,1.006271648E1
6.305588817E1,4.710869491E-1,2.420938253E0,1.106261730E1
6.307558359E1,1.525424421E-1,2.181356907E0,1.093699455E1
6.309528364E1,-1.770688742E-1,1.938186288E0,9.945169449E0
6.311500672E1,-3.625126183E-1,1.777568102E0,9.682855606E0
6.313471797E1,-2.081755698E-1,1.717747569E0,9.854242325E0
6.315441536E1,-3.200400248E-2,1.611266971E0,1.022423172E1
6.317411547E1,-1.651047617E-1,1.328315616E0,1.016321468E1
6.319381432E1,-3.134597540E-1,1.056431174E0,9.430113792E0
6.321350614E1,-1.447657645E-1,9.834501147E-1,8.938986778E0
6.323324198E1,1.393819153E-1,1.167996526E0,9.218050003E0
6.325292854E1,3.212364316E-1,1.470987678E0,9.787242889E0
6.327266369E1,3.044866920E-1,1.622034669E0,9.482755661E0
6.329234588E1,5.297111273E-1,1.963310957E0,9.475577354E0
6.331203442E1,6.795616150E-1,2.229213476E0,9.560821533E0
6.333173734E1,4.722833633E-1,2.175374985E0,9.596714020E0
6.335146880E1,2.518445849E-1,1.953739643E0,9.415757179E0
6.337119416E1,9.122636169E-2,1.753639936E0,9.074481010E0
6.339087437E1,1.019940674E-1,1.704586983E0,9.410971642E0
6.341060302E1,7.328019291E-2,1.624427438E0,9.910472870E0
6.343028067E1,2.973082066E-1,1.502094388E0,9.541679382E0
6.344998760E1,3.080759048E-1,1.466202021E0,9.249456406E0
6.346969317E1,1.465603858E-1,1.383649707E0,9.578767776E0
6.348938552E1,1.319043487E-1,1.311565876E0,1.007228756E1
6.350909052E1,1.920240223E-1,1.274477124E0,1.057507992E1
6.352880541E1,4.695914313E-2,1.319940805E0,1.041595650E1
6.354852052E1,-9.062815458E-2,1.441077471E0,9.809974670E0
6.356821786E1,1.151545867E-1,1.601396561E0,8.935398102E0
6.358794614E1,3.367897868E-1,1.846959949E0,8.989535332E0
6.360763099E1,3.810569942E-1,1.920240164E0,9.054141998E0
6.362732989E1,3.056831062E-1,1.939382792E0,9.552447319E0
6.364704609E1,1.405783296E-1,1.866102576E0,9.845867157E0
6.366673599E1,-1.265204996E-1,1.721336842E0,9.488738060E0
6.368643135E1,-2.201396823E-1,1.614856124E0,9.552447319E0
6.370614286E1,-2.356930375E-1,1.479362607E0,9.300901413E0
6.372583859E1,1.585244946E-2,1.407577872E0,9.233603477E0
6.374555927E1,3.296113312E-1,1.377667665E0,1.041835022E1
6.376527161E1,2.231307179E-1,1.087836981E0,9.722337723E0
6.378495396E1,3.607180119E-1,1.045663476E0,8.704191208E0
6.380466578E1,6.699903607E-1,1.412363529E0,1.017398262E1
6.382436932E1,4.639084935E-1,1.339382529E0,9.755837440E0
6.384408875E1,5.620142221E-1,1.427916884E0,9.117551804E0
6.386378854E1,6.987041831E-1,1.581057549E0,9.627820969E0
6.388349942E1,6.481558084E-1,1.690230131E0,9.579964638E0
6.390319026E1,5.739783049E-1,1.724925995E0,9.926026344E0
6.392292130E1,3.511467278E-1,1.625623941E0,1.039920712E1
6.394260968E1,8.045866340E-2,1.457827210E0,9.764211655E0
6.396230401E1,-7.268198580E-2,1.576271892E0,8.816953659E0
6.398198520E1,7.328019291E-2,1.908276081E0,8.985946655E0
6.400172880E1,3.152543902E-1,2.175374985E0,9.057730675E0
6.402141015E1,2.841476798E-1,2.262712955E0,9.448060036E0
6.404111869E1,9.002995491E-2,2.080559254E0,9.927223206E0
6.406082338E1,1.824527234E-2,1.784746647E0,9.917651176E0
6.408052687E1,1.345962733E-1,1.542772412E0,1.026371384E1
6.410022567E1,6.370890141E-2,1.221835017E0,1.071535873E1
6.411991942E1,7.567301393E-2,9.343972206E-1,1.031904793E1
6.413964656E1,2.243271172E-1,8.949156404E-1,9.475577354E0
6.415935411E1,4.914259613E-1,1.018146038E0,9.487542152E0
6.417905322E1,6.385845542E-1,1.224227905E0,9.139086723E0
6.419875088E1,4.459623098E-1,1.469791293E0,8.657531738E0
6.421844828E1,2.781656384E-1,1.745265007E0,9.020642281E0
6.423818224E1,-7.627122104E-2,1.883151412E0,9.922437668E0
6.425786786E1,-3.972085714E-1,1.791925073E0,1.038724327E1
6.427757849E1,-6.403791308E-1,1.663909078E0,1.036092186E1
6.429728427E1,-5.171487927E-1,1.622034669E0,1.023619652E1
6.431698770E1,-3.972085714E-1,1.547558069E0,9.759426117E0
6.433669281E1,-2.979064286E-1,1.395613790E0,9.278169632E0
6.435639890E1,-7.028916478E-2,1.321137190E0,8.231309891E0
6.437610067E1,-8.225327730E-2,1.387238979E0,7.780860901E0
6.439579672E1,6.610172242E-2,1.576271892E0,8.456534386E0
6.441550948E1,1.115653589E-1,1.623231053E0,9.955936432E0
6.443522349E1,6.131608039E-2,1.666301847E0,1.072373390E1
6.445489901E1,-9.421738982E-2,1.439880967E0,1.031037331E1
6.447461927E1,-4.441677034E-1,1.486541033E0,1.016919708E1
6.449431974E1,-4.980062246E-1,1.449452281E0,1.002532864E1
6.451402479E1,-5.422734022E-1,1.439880967E0,9.764211655E0
6.453373651E1,-6.921239495E-1,1.411167145E0,9.326025963E0
6.455344494E1,-8.919246197E-1,1.616052628E0,9.662516594E0
6.457314161E1,-7.674978375E-1,1.812264085E0,1.033460140E1
6.459286041E1,-7.639086246E-1,1.831406593E0,1.086760235E1
6.461255890E1,-7.363911867E-1,1.600200176E0,1.051645565E1
6.463226619E1,-7.304090858E-1,1.466202021E0,9.796813965E0
6.465196151E1,-6.873382926E-1,1.395613790E0,9.699605942E0
6.467164890E1,-7.399803996E-1,1.297209024E0,9.401400566E0
6.469137005E1,-6.451647878E-1,1.294816136E0,8.584549904E0
6.471108031E1,-4.202394783E-1,1.571486235E0,8.413164139E0
6.473078411E1,-3.493520916E-1,1.897508383E0,8.449356079E0
6.475049281E1,-2.751746178E-1,2.115255117E0,8.664710045E0
6.477018135E1,-4.082753658E-1,2.525026083E0,9.849455833E0
6.478991281E1,-5.626124144E-1,2.256730795E0,1.040040398E1
6.480960369E1,-7.615157962E-1,1.972882271E0,1.000139999E1
6.482930937E1,-7.734799385E-1,1.655534148E0,9.416953087E0
6.484902802E1,-7.902296782E-1,1.468594909E0,9.064909935E0
6.486872588E1,-7.160521746E-1,1.169192910E0,9.097212791E0
6.488842604E1,-6.595217586E-1,9.176474810E-1,9.201300621E0
6.490810604E1,-6.320042610E-1,8.446664214E-1,9.278169632E0
6.492783286E1,-6.619145870E-1,1.105783105E0,9.757033348E0
6.494754322E1,-6.044868231E-1,1.561915040E0,1.021107197E1
6.496723489E1,-4.812564552E-1,1.964507341E0,1.061007500E1
6.498694187E1,-3.960121572E-1,2.222034931E0,1.081705379E1
6.500664312E1,-4.007977843E-1,2.190928221E0,1.008185863E1
6.502635057E1,-3.469592929E-1,2.157428741E0,8.879166603E0
6.504604401E1,-3.996013701E-1,2.290230274E0,8.897112846E0
6.506576234E1,-4.668995142E-1,2.044667006E0,9.291330338E0
6.508547343E1,-4.609174728E-1,1.747657895E0,9.373882294E0
6.510519041E1,-4.274179339E-1,1.438684583E0,9.613464355E0
6.512488760E1,-3.744767308E-1,1.334297776E0,9.881759644E0
6.514458229E1,-2.763710022E-1,1.236191988E0,9.943972588E0
6.516428651E1,-2.428714931E-1,1.138086319E0,9.894919395E0
6.518398890E1,-2.703889608E-1,1.135693431E0,9.397810936E0
6.520369187E1,-4.513461590E-1,1.264905930E0,9.017052650E0
6.522339750E1,-4.956133962E-1,1.588235974E0,8.799007416E0
6.524309583E1,-3.445664644E-1,1.875972986E0,8.904291153E0
6.526280369E1,-1.794617027E-1,2.149053812E0,9.774979591E0
6.528250859E1,-2.105683982E-1,2.116451740E0,1.034058285E1
6.530223072E1,-2.703889608E-1,1.873580098E0,1.047338486E1
6.532193281E1,-4.190430641E-1,1.596610904E0,1.054756260E1
6.534161057E1,-5.805585980E-1,1.238584876E0,1.007707310E1
6.536132646E1,-6.212365627E-1,1.057627559E0,9.046963692E0
6.538103958E1,-5.350949764E-1,1.163210869E0,8.519944191E0
6.540076291E1,-2.919243574E-1,1.475773335E0,8.826524734E0
6.542045750E1,-1.097707376E-1,1.742872238E0,9.570393562E0
6.544015307E1,-1.902294010E-1,1.842174292E0,9.977472305E0
6.545986630E1,-3.242274821E-1,1.868495345E0,1.017278671E1
6.547955484E1,-4.202394783E-1,1.753639936E0,1.018475056E1
6.549926380E1,-4.298107624E-1,1.564307809E0,9.381061554E0
6.551897364E1,-1.998006850E-1,1.561915040E0,8.912666321E0
6.553868146E1,-1.241276711E-1,1.606481314E0,8.806185722E0
6.555839630E1,-1.229312643E-1,1.772782445E0,8.746364594E0
6.557810416E1,-2.243271284E-2,2.039881229E0,9.440881729E0
6.559781234E1,-8.823533356E-2,1.971685886E0,1.065793133E1
6.561748984E1,-1.926222295E-1,1.543968797E0,1.131535912E1
6.563719286E1,-2.703889608E-1,1.086640596E0,1.058973598E1
6.565689422E1,-1.998006850E-1,8.949156404E-1,9.370293617E0
6.567659619E1,-6.071787328E-2,1.050449133E0,9.128319740E0
6.569632020E1,2.398804724E-1,1.345364571E0,9.602696419E0
6.571601948E1,4.244269133E-1,1.626820326E0,1.002293587E1
6.573570781E1,3.894318938E-1,1.729711652E0,9.975079536E0
6.575542281E1,2.949153781E-1,1.771586061E0,9.577571869E0
6.577512104E1,2.578266263E-1,1.777568102E0,9.094820023E0
6.579480906E1,3.212364316E-1,1.896311998E0,9.249456406E0
6.581453520E1,3.032902777E-1,1.927418590E0,9.582357407E0
6.583424687E1,1.884347796E-1,1.875972986E0,9.498309135E0
6.585396630E1,-1.169492081E-1,1.789532185E0,9.611071587E0
6.587364468E1,-2.512463629E-1,1.751247048E0,1.043868923E1
6.589337198E1,-4.082753658E-1,1.474576950E0,1.053320503E1
6.591306625E1,-3.326023519E-1,1.243370414E0,9.722337723E0
6.593275172E1,-3.200400248E-2,1.323530078E0,9.163015366E0
6.595246114E1,2.542374134E-1,1.529611826E0,8.849256516E0
6.597215979E1,4.459623098E-1,1.736890078E0,8.863613129E0
6.599186953E1,4.746761918E-1,1.801496387E0,9.734301567E0
6.601158875E1,4.196412563E-1,1.626820326E0,1.051525879E1
6.603129588E1,3.176472187E-1,1.448255897E0,1.045304585E1
6.605099578E1,3.128615618E-1,1.461416483E0,1.005912685E1
6.607069224E1,4.423730969E-1,1.691426516E0,9.492327690E0
6.609042047E1,6.098706722E-1,1.840977907E0,8.913862228E0
6.611010593E1,6.747759581E-1,1.964507341E0,9.088837624E0
6.612981609E1,4.746761918E-1,1.846959949E0,9.923633575E0
6.614952026E1,2.638086975E-1,1.533201098E0,1.085803127E1
6.616922203E1,-5.952146277E-2,1.194317579E0,1.096810055E1
6.618892401E1,-1.085743308E-1,1.019342422E0,1.032502937E1
6.620862755E1,-4.037888348E-2,1.030110121E0,9.377471924E0
6.622834843E1,1.163510010E-1,1.197906852E0,8.201399803E0
6.624804932E1,3.296113312E-1,1.582253933E0,8.030014038E0
6.626773562E1,4.256233275E-1,1.861316919E0,8.779864311E0
6.628744505E1,4.001995921E-1,1.948953986E0,1.001815033E1
6.630714859E1,2.027917206E-1,1.844567180E0,1.028524876E1
6.632687015E1,1.067797095E-1,1.893919110E0,1.012253666E1
6.634657698E1,1.716850251E-1,1.910668850E0,9.626625061E0
6.636626635E1,8.045866340E-2,1.883151412E0,8.763114929E0
6.638596515E1,3.499503061E-2,1.886740685E0,9.031410217E0
6.640567729E1,1.163510010E-1,1.773978829E0,1.025174904E1
6.642538218E1,8.644071966E-2,1.414756417E0,1.130937672E1
6.644508729E1,-6.191428751E-2,1.001396298E0,1.142333508E1
6.646474849E1,3.858426586E-2,7.570292354E-1,1.005314541E1
6.648449156E1,2.231307179E-1,7.654041648E-1,8.358129501E0
6.650418979E1,5.165506005E-1,1.141675472E0,7.797610760E0
6.652389651E1,8.147560954E-1,1.578664780E0,8.164011955E0
6.654359552E1,9.873384237E-1,1.880758643E0,9.433703423E0
6.656331396E1,7.932206988E-1,2.003988981E0,1.039202881E1
6.658302213E1,5.656034350E-1,2.009970903E0,1.063519955E1
6.660274948E1,4.076771438E-1,1.983649969E0,1.069860935E1
6.662242796E1,2.386840582E-1,1.723729610E0,9.967901230E0
6.664212422E1,1.223330572E-1,1.497308731E0,9.438488960E0
6.666182698E1,1.465603895E-2,1.254138112E0,8.857631683E0
6.668153093E1,2.949153781E-1,1.199103236E0,9.078069687E0
6.670125125E1,2.901297510E-1,1.163210869E0,9.571589470E0
6.672094588E1,3.008974493E-1,1.095015407E0,9.468399048E0
6.674065146E1,3.607180119E-1,1.211067319E0,9.613464355E0
6.676035849E1,2.805584669E-1,1.207478166E0,9.387042999E0
6.678006229E1,2.482553422E-1,1.359721422E0,9.372686386E0
6.679976375E1,2.207378894E-1,1.433898926E0,9.831509590E0
6.681948177E1,2.267199457E-1,1.543968797E0,9.666106224E0
6.683920276E1,3.308077157E-1,1.734497309E0,9.297312737E0
6.685888296E1,4.507479668E-1,2.065006018E0,9.879366875E0
6.687858807E1,5.691927075E-1,2.130808592E0,1.002891827E1
6.689828083E1,3.092723191E-1,2.042274237E0,9.724730492E0
6.691798250E1,-1.121635586E-1,1.783550143E0,9.568000793E0
6.693770010E1,-1.950150430E-1,1.526022673E0,8.873184204E0
6.695740823E1,-5.473581702E-2,1.417149186E0,9.038588524E0
6.697710703E1,2.781656384E-2,1.354935765E0,9.290133476E0
6.699680859E1,4.256233275E-1,1.375274777E0,9.196515083E0
6.701653640E1,6.735795736E-1,1.564307809E0,9.754640579E0
6.703622099E1,7.190431952E-1,1.583450437E0,1.026251698E1
6.705592276E1,6.218347549E-1,1.500898004E0,1.055115128E1
6.707562041E1,5.285146832E-1,1.264905930E0,1.045304585E1
6.709534875E1,4.782654345E-1,1.254138112E0,9.748658180E0
6.711503901E1,5.153541565E-1,1.395613790E0,9.084052086E0
6.713472239E1,6.493522525E-1,1.699801445E0,9.076873779E0
6.715445448E1,6.373881102E-1,1.820638895E0,8.976076126E0
6.717415432E1,5.129613280E-1,1.966900229E0,8.970093727E0
6.719385672E1,3.571287692E-1,2.074577332E0,9.764211655E0
6.721357510E1,2.697907388E-1,1.965703845E0,1.057627583E1
6.723326713E1,2.171486616E-1,1.791925073E0,1.133689499E1
6.725298036E1,9.242277592E-2,1.327119231E0,1.068185902E1
6.727266406E1,2.805584669E-1,1.025324464E0,9.603892326E0
6.729238296E1,4.543372095E-1,9.056833982E-1,8.943773270E0
6.731208422E1,6.469594240E-1,9.978070259E-1,8.490034103E0
6.733179052E1,7.573283911E-1,1.212263823E0,8.445766449E0
6.735151958E1,8.350951076E-1,1.523629785E0,8.626424789E0
6.737117734E1,7.094719410E-1,1.895115495E0,9.339186668E0
6.739091385E1,4.914259613E-1,2.178964138E0,1.043629551E1
6.741060369E1,3.702892959E-1,2.136790514E0,1.119930744E1
6.743030906E1,1.824527234E-2,1.832603097E0,1.112871933E1
6.745001588E1,-2.787638307E-1,1.549950838E0,1.041356373E1
6.746973172E1,-1.531406492E-1,1.486541033E0,9.644570351E0
6.748940432E1,1.585244946E-2,1.506880045E0,8.440681458E0
6.750913010E1,2.434697002E-1,1.585843205E0,7.899305820E0
6.752883140E1,5.297111273E-1,1.638784409E0,8.254041672E0
6.754855000E1,6.361917257E-1,1.487737536E0,8.521140099E0
6.756821677E1,6.314060688E-1,1.474576950E0,9.520144463E0
6.758791500E1,3.667000830E-1,1.359721422E0,1.075484085E1
6.760761500E1,1.223330572E-1,1.127318621E0,1.093460083E1
6.762735099E1,1.657029688E-1,1.169192910E0,1.029362392E1
6.764705609E1,2.255235314E-1,1.323530078E0,9.669695854E0
6.766676109E1,3.774677813E-1,1.648355722E0,9.540482521E0
6.768646422E1,4.686941206E-1,1.781157374E0,9.681659698E0
6.770617797E1,3.152543902E-1,1.751247048E0,9.505488396E0
6.772587588E1,9.960123897E-2,1.679462433E0,9.349954605E0
6.774558755E1,2.063809521E-2,1.650748491E0,9.364311218E0
6.776530369E1,1.704886183E-2,1.657927036E0,9.716355324E0
6.778499765E1,1.680957973E-1,1.528415442E0,9.413364410E0
6.780469317E1,3.631108403E-1,1.437488198E0,8.819346428E0
6.782441557E1,4.423730969E-1,1.425524116E0,8.772686005E0
6.784413052E1,3.463610709E-1,1.455434322E0,9.317651749E0
6.786381276E1,3.415754437E-1,1.340578914E0,9.801599503E0
6.788351307E1,2.697907388E-1,1.354935765E0,1.031904793E1
6.790321849E1,2.279163599E-1,1.377667665E0,1.068425179E1
6.792290906E1,1.788634956E-1,1.584646821E0,1.073330498E1
6.794263265E1,1.585244983E-1,1.614856124E0,1.008664513E1
6.796234520E1,1.429711580E-1,1.671087503E0,9.094820023E0
6.798203859E1,2.374876440E-1,1.863709688E0,8.693424225E0
6.800173651E1,3.332005441E-1,2.024327993E0,8.389236450E0
6.802144567E1,3.355933726E-1,2.219642162E0,8.537890434E0
6.804113364E1,2.386840582E-1,2.122433662E0,9.092427254E0
6.806085536E1,3.020938635E-1,1.869691849E0,9.322437286E0
6.808056130E1,3.320041299E-1,1.530808330E0,9.649356842E0
6.810027932E1,8.285148442E-2,1.212263823E0,1.006032372E1
6.811996677E1,-2.243271284E-2,9.774680734E-1,1.017039394E1
6.813968416E1,1.139581800E-1,1.028913736E0,1.090469074E1
6.815938765E1,4.576273263E-2,1.095015407E0,1.143769264E1
6.817908526E1,4.336991161E-2,1.269691467E0,1.121366405E1
6.819878833E1,5.653043464E-2,1.300798178E0,9.951150894E0
6.821849073E1,1.091725305E-1,1.403988719E0,8.515158653E0
6.823820953E1,2.506481707E-1,1.673480392E0,7.976175308E0
6.825789578E1,4.567300081E-1,1.938186288E0,8.116155624E0
6.827762119E1,4.854438901E-1,2.170589209E0,8.846863747E0
6.829731041E1,3.116651475E-1,2.093719721E0,9.608678818E0
6.831700739E1,1.381855011E-1,1.939382792E0,9.534501076E0
6.833671119E1,1.585244983E-1,1.829013824E0,9.317651749E0
6.835644026E1,-9.062815458E-2,1.625623941E0,9.491130829E0
6.837613994E1,-3.050848842E-1,1.380060434E0,9.644570351E0
6.839584771E1,-1.471585929E-1,1.110568762E0,9.713962555E0
6.841553458E1,-1.926222295E-1,9.355936646E-1,9.987043381E0
6.843524572E1,-3.541377485E-1,8.446664214E-1,1.021107197E1
6.845494286E1,-1.025922745E-1,9.044869542E-1,1.035972595E1
6.847464828E1,2.051845491E-1,1.098604679E0,9.927223206E0
6.849435510E1,3.571287692E-1,1.324726462E0,8.787042618E0
6.851405937E1,5.404788256E-1,1.872084618E0,7.966603756E0
6.853378453E1,7.585247755E-1,2.440080881E0,7.850253105E0
6.855347390E1,7.345965505E-1,2.770589590E0,9.501898766E0
6.857317208E1,6.302096844E-1,2.516651154E0,1.095374393E1
6.859289218E1,2.650051117E-1,1.690230131E0,1.116461182E1
