"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.523375638E2,1.684192661E1,7.361660335E1,7.895149050E1,8.329999924E0,3.508999939E2,5.360000134E0,6.000000000E0
6.533354854E2,1.684200827E1,7.361659019E1,7.850633910E1,8.970000267E0,3.515000000E2,4.288000107E0,4.000000000E0
6.543388751E2,1.684210833E1,7.361657964E1,7.867770769E1,1.017000008E1,3.511000061E2,3.216000080E0,4.000000000E0
6.553386887E2,1.684220545E1,7.361656828E1,7.911089552E1,1.042000008E1,3.508999939E2,3.216000080E0,4.000000000E0
6.563399917E2,1.684230684E1,7.361656021E1,7.989230753E1,1.077000046E1,3.508999939E2,3.216000080E0,4.000000000E0
6.573379074E2,1.684240528E1,7.361654044E1,8.090898301E1,1.100000000E1,3.505000000E2,3.216000080E0,4.000000000E0
6.583422039E2,1.684250018E1,7.361652955E1,7.980415323E1,1.135999966E1,3.503999939E2,3.216000080E0,3.000000000E0
6.593396968E2,1.684260208E1,7.361650959E1,8.086314550E1,1.160000038E1,3.505000000E2,3.216000080E0,3.000000000E0
6.603391514E2,1.684271232E1,7.361648723E1,8.042198799E1,1.211999989E1,3.506000061E2,3.216000080E0,3.000000000E0
6.613408056E2,1.684281680E1,7.361647234E1,8.111592335E1,1.160000038E1,3.517999878E2,3.216000080E0,3.000000000E0
6.623344804E2,1.684291715E1,7.361645586E1,8.097091230E1,1.147999954E1,3.508999939E2,3.216000080E0,3.000000000E0
6.633345469E2,1.684302101E1,7.361643845E1,8.066649631E1,1.185999966E1,3.516000061E2,3.216000080E0,3.000000000E0
6.643435586E2,1.684312916E1,7.361643223E1,8.050165975E1,1.215999985E1,3.545000000E2,3.216000080E0,4.000000000E0
6.653405047E2,1.684322533E1,7.361642558E1,8.048899116E1,1.160000038E1,3.547000122E2,3.216000080E0,4.000000000E0
6.663354226E2,1.684333988E1,7.361642014E1,8.120450575E1,1.222999954E1,3.557000122E2,3.216000080E0,4.000000000E0
6.673340440E2,1.684345537E1,7.361641980E1,8.148041421E1,1.228999996E1,3.583999939E2,3.216000080E0,4.000000000E0
6.683353587E2,1.684356752E1,7.361641609E1,8.227564921E1,1.219999981E1,3.592000122E2,3.216000080E0,3.000000000E0
6.693342487E2,1.684367781E1,7.361641718E1,8.284689352E1,1.182999992E1,8.000000119E-1,3.216000080E0,3.000000000E0
6.703418043E2,1.684378513E1,7.361640880E1,8.408232706E1,1.114999962E1,3.593999939E2,3.216000080E0,3.000000000E0
6.713412239E2,1.684388838E1,7.361642165E1,8.429868024E1,1.114999962E1,4.500000000E0,3.216000080E0,3.000000000E0
6.723450825E2,1.684398570E1,7.361643507E1,8.451853157E1,1.093000031E1,6.300000191E0,3.216000080E0,3.000000000E0
6.733469261E2,1.684408492E1,7.361644628E1,8.467383106E1,1.081000042E1,7.300000191E0,3.216000080E0,3.000000000E0
6.743438918E2,1.684417419E1,7.361645793E1,8.457574443E1,1.075000000E1,7.599999905E0,3.216000080E0,3.000000000E0
6.753362052E2,1.684426922E1,7.361646670E1,8.399079111E1,1.086999989E1,6.099999905E0,3.216000080E0,3.000000000E0
6.763555749E2,1.684436353E1,7.361648120E1,8.339317818E1,1.078999996E1,8.600000381E0,3.216000080E0,4.000000000E0
6.773473004E2,1.684446166E1,7.361649977E1,8.429985815E1,1.077000046E1,1.060000038E1,4.288000107E0,4.000000000E0
6.783348492E2,1.684454164E1,7.361651143E1,8.393629811E1,1.046000004E1,8.399999619E0,3.216000080E0,4.000000000E0
6.793350330E2,1.684464056E1,7.361652316E1,8.571598847E1,1.014000034E1,7.900000095E0,3.216000080E0,4.000000000E0
6.803346653E2,1.684472168E1,7.361652743E1,8.497034100E1,9.819999695E0,7.800000191E0,3.216000080E0,4.000000000E0
6.813344888E2,1.684480550E1,7.361654476E1,8.459859291E1,9.909999847E0,7.900000095E0,3.216000080E0,3.000000000E0
6.823381118E2,1.684488799E1,7.361654815E1,8.511819943E1,9.489999771E0,6.599999905E0,3.216000080E0,3.000000000E0
6.833398820E2,1.684497174E1,7.361656264E1,8.542870110E1,9.100000381E0,8.800000191E0,3.216000080E0,3.000000000E0
6.843392634E2,1.684503297E1,7.361658275E1,8.527571517E1,8.140000343E0,1.169999981E1,3.216000080E0,3.000000000E0
6.853399668E2,1.684508733E1,7.361659016E1,8.559854421E1,6.070000172E0,1.019999981E1,3.216000080E0,4.000000000E0
6.863355373E2,1.684512102E1,7.361659293E1,8.578572493E1,4.210000038E0,6.699999809E0,3.216000080E0,4.000000000E0
6.873397603E2,1.684516032E1,7.361658480E1,8.601395897E1,4.309999943E0,3.500000000E0,3.216000080E0,3.000000000E0
6.883347798E2,1.684520310E1,7.361658444E1,8.616717368E1,5.260000229E0,4.500000000E0,3.216000080E0,3.000000000E0
6.893344807E2,1.684525377E1,7.361658119E1,8.544649100E1,5.840000153E0,3.588999939E2,3.216000080E0,3.000000000E0
6.903390460E2,1.684531382E1,7.361656863E1,8.535037708E1,6.449999809E0,3.503999939E2,3.216000080E0,3.000000000E0
6.913412366E2,1.684536861E1,7.361654103E1,8.569409162E1,6.429999828E0,3.363999939E2,3.216000080E0,3.000000000E0
6.923354446E2,1.684542338E1,7.361650778E1,8.584520693E1,6.880000114E0,3.300000000E2,3.216000080E0,3.000000000E0
6.933424240E2,1.684545617E1,7.361644864E1,8.632392419E1,6.960000038E0,3.106000061E2,3.216000080E0,3.000000000E0
6.943418928E2,1.684549941E1,7.361640121E1,8.651745790E1,6.639999866E0,3.056000061E2,3.216000080E0,3.000000000E0
6.953366047E2,1.684551443E1,7.361634572E1,8.636412287E1,6.679999828E0,2.873999939E2,3.216000080E0,4.000000000E0
6.963371091E2,1.684551173E1,7.361627248E1,8.581313011E1,7.170000076E0,2.771000061E2,4.288000107E0,4.000000000E0
6.973353378E2,1.684551009E1,7.361619643E1,8.536931029E1,7.389999866E0,2.725000000E2,4.288000107E0,4.000000000E0
6.983333641E2,1.684549570E1,7.361612487E1,8.509212872E1,7.449999809E0,2.661000061E2,5.360000134E0,4.000000000E0
6.993342083E2,1.684548860E1,7.361605403E1,8.613892948E1,8.250000000E0,2.647000122E2,4.288000107E0,4.000000000E0
7.003358150E2,1.684549262E1,7.361596721E1,8.547380328E1,8.720000267E0,2.642000122E2,3.216000080E0,4.000000000E0
7.013355016E2,1.684548747E1,7.361588171E1,8.605260337E1,8.380000114E0,2.656000061E2,3.216000080E0,4.000000000E0
7.023378653E2,1.684547851E1,7.361580357E1,8.598749839E1,8.109999657E0,2.665000000E2,3.216000080E0,3.000000000E0
7.033381009E2,1.684547758E1,7.361572936E1,8.616336720E1,8.140000343E0,2.682999878E2,3.216000080E0,3.000000000E0
7.043381518E2,1.684546890E1,7.361565335E1,8.672286567E1,7.699999809E0,2.652000122E2,3.216000080E0,3.000000000E0
7.053405658E2,1.684546064E1,7.361558320E1,8.648973272E1,7.670000076E0,2.645000000E2,3.216000080E0,3.000000000E0
7.063378553E2,1.684544959E1,7.361551386E1,8.622850235E1,7.550000191E0,2.635000000E2,3.216000080E0,3.000000000E0
7.073364006E2,1.684544110E1,7.361544565E1,8.631070923E1,7.309999943E0,2.645000000E2,3.216000080E0,3.000000000E0
7.083336542E2,1.684542954E1,7.361538264E1,8.639091434E1,7.159999847E0,2.643999939E2,3.216000080E0,3.000000000E0
7.093331197E2,1.684541796E1,7.361532161E1,8.660426871E1,6.900000095E0,2.651000061E2,3.216000080E0,3.000000000E0
7.103398631E2,1.684541073E1,7.361526089E1,8.656013261E1,6.550000191E0,2.647000122E2,3.216000080E0,3.000000000E0
7.113495192E2,1.684540338E1,7.361519675E1,8.662338651E1,6.409999847E0,2.640000000E2,3.216000080E0,3.000000000E0
7.123417983E2,1.684540309E1,7.361514034E1,8.601615069E1,6.110000134E0,2.667000122E2,3.216000080E0,3.000000000E0
7.133376381E2,1.684540218E1,7.361508152E1,8.610682213E1,6.449999809E0,2.671000061E2,3.216000080E0,3.000000000E0
7.143516395E2,1.684539497E1,7.361502085E1,8.656631757E1,6.610000134E0,2.672999878E2,3.216000080E0,3.000000000E0
7.153449447E2,1.684538639E1,7.361495914E1,8.695663350E1,6.969999790E0,2.661000061E2,3.216000080E0,3.000000000E0
7.163384688E2,1.684538572E1,7.361489121E1,8.727932471E1,6.940000057E0,2.678999939E2,3.216000080E0,3.000000000E0
7.173387760E2,1.684538336E1,7.361482238E1,8.706906186E1,6.809999943E0,2.662999878E2,3.216000080E0,3.000000000E0
7.183352089E2,1.684537599E1,7.361475613E1,8.693614777E1,7.179999828E0,2.643999939E2,3.216000080E0,3.000000000E0
7.193367399E2,1.684537229E1,7.361468649E1,8.680450204E1,7.500000000E0,2.643999939E2,3.216000080E0,3.000000000E0
7.203410562E2,1.684536208E1,7.361461557E1,8.683049965E1,7.610000134E0,2.656000061E2,3.216000080E0,3.000000000E0
7.213352456E2,1.684536074E1,7.361454150E1,8.692043232E1,7.530000210E0,2.666000061E2,3.216000080E0,3.000000000E0
7.223339623E2,1.684536539E1,7.361447567E1,8.659625711E1,7.300000191E0,2.680000000E2,3.216000080E0,3.000000000E0
7.233375676E2,1.684536105E1,7.361440736E1,8.638511580E1,7.239999771E0,2.651000061E2,3.216000080E0,3.000000000E0
7.243656170E2,1.684536047E1,7.361432995E1,8.653363812E1,7.590000153E0,2.672000122E2,3.216000080E0,3.000000000E0
7.253638940E2,1.684535369E1,7.361426083E1,8.634676563E1,8.029999733E0,2.657999878E2,3.216000080E0,3.000000000E0
7.263386588E2,1.684534167E1,7.361418608E1,8.608022555E1,8.300000191E0,2.640000000E2,3.216000080E0,3.000000000E0
7.273368027E2,1.684532665E1,7.361411641E1,8.583307623E1,7.590000153E0,2.595000000E2,3.216000080E0,3.000000000E0
7.283412068E2,1.684531474E1,7.361404354E1,8.575632556E1,7.860000134E0,2.602999878E2,6.432000160E0,4.000000000E0
7.293346689E2,1.684530860E1,7.361395622E1,8.606050020E1,8.670000076E0,2.637999878E2,6.432000160E0,4.000000000E0
7.303442940E2,1.684528929E1,7.361389417E1,8.722215131E1,7.980000019E0,2.630000000E2,5.360000134E0,4.000000000E0
7.313348106E2,1.684529147E1,7.361382278E1,8.792913959E1,7.949999809E0,2.650000000E2,6.432000160E0,4.000000000E0
7.323413789E2,1.684528476E1,7.361376196E1,8.885466730E1,7.659999847E0,2.642000122E2,8.576000214E0,6.000000000E0
7.333400358E2,1.684528575E1,7.361371016E1,8.852098932E1,6.300000191E0,2.695000000E2,6.432000160E0,6.000000000E0
7.343387977E2,1.684527776E1,7.361362329E1,8.855322792E1,8.020000458E0,2.672999878E2,5.360000134E0,6.000000000E0
7.353346589E2,1.684528612E1,7.361354282E1,8.885882478E1,7.860000134E0,2.667999878E2,5.360000134E0,4.000000000E0
7.363369339E2,1.684527533E1,7.361347471E1,8.944821065E1,7.650000095E0,2.650000000E2,5.360000134E0,4.000000000E0
7.373653456E2,1.684527040E1,7.361338766E1,8.945886351E1,8.000000000E0,2.643999939E2,5.360000134E0,4.000000000E0
7.383361066E2,1.684526930E1,7.361331950E1,8.938974079E1,8.159999847E0,2.688999939E2,5.360000134E0,4.000000000E0
7.393337832E2,1.684526827E1,7.361324210E1,8.865447548E1,8.500000000E0,2.677000122E2,5.360000134E0,6.000000000E0
7.403365217E2,1.684527078E1,7.361315084E1,8.853103885E1,8.850000381E0,2.682999878E2,5.360000134E0,6.000000000E0
7.413437510E2,1.684528303E1,7.361308144E1,8.904372123E1,8.520000458E0,2.703999939E2,6.432000160E0,6.000000000E0
7.423408340E2,1.684526826E1,7.361305802E1,8.918953880E1,5.070000172E0,2.592999878E2,5.360000134E0,6.000000000E0
7.433343373E2,1.684526631E1,7.361300692E1,8.903204849E1,4.920000076E0,2.617000122E2,4.288000107E0,6.000000000E0
7.443428126E2,1.684525495E1,7.361297234E1,8.939370043E1,3.839999914E0,2.612999878E2,3.216000080E0,4.000000000E0
7.453358692E2,1.684524999E1,7.361294269E1,9.013027348E1,2.960000038E0,2.621000061E2,3.216000080E0,4.000000000E0
7.463389972E2,1.684524524E1,7.361292375E1,9.082040352E1,1.590000033E0,2.565000000E2,3.216000080E0,4.000000000E0
7.473352946E2,1.684524597E1,7.361291132E1,9.056169741E1,1.009999990E0,2.566000061E2,4.288000107E0,4.000000000E0
7.483330275E2,1.684524328E1,7.361291605E1,9.089013852E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
7.493343914E2,1.684524235E1,7.361291339E1,9.162500342E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
7.503424098E2,1.684524565E1,7.361290883E1,9.190501993E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.513391585E2,1.684524890E1,7.361290294E1,9.217215750E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.523399395E2,1.684525091E1,7.361290293E1,9.263882592E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.533335059E2,1.684525249E1,7.361290126E1,9.301821458E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
7.543325773E2,1.684525513E1,7.361290048E1,9.353712670E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.553344922E2,1.684525832E1,7.361290136E1,9.402411652E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.563330298E2,1.684525834E1,7.361290274E1,9.434626071E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.573335542E2,1.684526046E1,7.361290520E1,9.443530551E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.583346309E2,1.684525974E1,7.361290644E1,9.409094807E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.593459399E2,1.684525700E1,7.361290323E1,9.414753474E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
7.603381795E2,1.684525978E1,7.361290206E1,9.463171721E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
7.613341255E2,1.684525617E1,7.361286936E1,9.634136793E1,2.269999981E0,2.642000122E2,4.288000107E0,4.000000000E0
7.623352395E2,1.684524174E1,7.361281996E1,9.632289519E1,3.410000086E0,2.588999939E2,4.288000107E0,4.000000000E0
7.633353447E2,1.684523458E1,7.361278930E1,9.473073937E1,4.070000172E0,2.587999878E2,4.288000107E0,4.000000000E0
7.643371106E2,1.684522912E1,7.361274426E1,9.564143954E1,4.409999847E0,2.612000122E2,3.216000080E0,4.000000000E0
7.653362536E2,1.684522434E1,7.361269663E1,9.485316163E1,4.980000019E0,2.597999878E2,3.216000080E0,4.000000000E0
7.663363000E2,1.684522345E1,7.361262662E1,9.469956465E1,5.519999981E0,2.590000000E2,3.216000080E0,4.000000000E0
7.673418094E2,1.684521720E1,7.361258143E1,9.397800407E1,5.889999866E0,2.647000122E2,3.216000080E0,4.000000000E0
7.683406262E2,1.684521351E1,7.361252075E1,9.390846611E1,6.199999809E0,2.652999878E2,3.216000080E0,4.000000000E0
7.693330135E2,1.684522155E1,7.361244652E1,9.365522925E1,6.820000172E0,2.682000122E2,3.216000080E0,4.000000000E0
7.703415081E2,1.684522717E1,7.361238171E1,9.334737837E1,6.590000153E0,2.713999939E2,3.216000080E0,3.000000000E0
7.713383319E2,1.684521873E1,7.361231584E1,9.286903940E1,6.909999847E0,2.636000061E2,9.648000717E0,3.000000000E0
7.723417680E2,1.684521092E1,7.361223684E1,9.330933194E1,7.969999790E0,2.653999939E2,9.648000717E0,3.000000000E0
7.733359668E2,1.684520588E1,7.361215863E1,9.332505553E1,7.369999886E0,2.671000061E2,9.648000717E0,3.000000000E0
7.743342521E2,1.684520063E1,7.361209377E1,9.398324258E1,7.099999905E0,2.702000122E2,9.648000717E0,3.000000000E0
7.753368557E2,1.684520291E1,7.361202366E1,9.470066819E1,7.239999771E0,2.752999878E2,9.648000717E0,4.000000000E0
7.763368540E2,1.684521162E1,7.361194808E1,9.555198174E1,7.309999943E0,2.808999939E2,9.648000717E0,4.000000000E0
7.773354683E2,1.684523828E1,7.361187982E1,9.534300026E1,7.539999962E0,2.903999939E2,9.648000717E0,4.000000000E0
7.783337515E2,1.684526340E1,7.361181463E1,9.480547297E1,7.650000095E0,2.908999939E2,9.648000717E0,4.000000000E0
7.793377641E2,1.684529778E1,7.361175450E1,9.490347790E1,7.360000134E0,2.960000000E2,9.648000717E0,4.000000000E0
7.803387871E2,1.684535202E1,7.361170477E1,9.494490642E1,7.690000057E0,3.061000061E2,9.648000717E0,4.000000000E0
7.813359854E2,1.684539828E1,7.361164603E1,9.543111893E1,6.860000134E0,3.092000122E2,9.648000717E0,3.000000000E0
7.823374561E2,1.684542050E1,7.361158172E1,9.550889671E1,7.150000095E0,3.066000061E2,9.648000717E0,3.000000000E0
7.833375768E2,1.684546645E1,7.361152601E1,9.584185246E1,7.510000229E0,3.097999878E2,9.648000717E0,3.000000000E0
7.843402668E2,1.684551850E1,7.361148004E1,9.656499150E1,7.760000229E0,3.098999939E2,9.648000717E0,3.000000000E0
7.853377713E2,1.684556564E1,7.361141978E1,9.778325612E1,8.140000343E0,3.127999878E2,9.648000717E0,3.000000000E0
7.863336448E2,1.684562226E1,7.361136166E1,9.973727050E1,8.590000153E0,3.175000000E2,9.648000717E0,3.000000000E0
7.873354434E2,1.684568260E1,7.361131859E1,1.009292567E2,8.210000038E0,3.223999939E2,9.648000717E0,3.000000000E0
7.883388300E2,1.684574094E1,7.361126676E1,1.013126512E2,8.100000381E0,3.203999939E2,9.648000717E0,3.000000000E0
7.893331202E2,1.684580608E1,7.361121138E1,1.020731584E2,8.899999619E0,3.231000061E2,9.648000717E0,3.000000000E0
7.903407924E2,1.684587587E1,7.361116067E1,1.024676864E2,9.420000076E0,3.228999939E2,9.648000717E0,3.000000000E0
7.913336473E2,1.684593547E1,7.361110863E1,1.029433009E2,9.079999924E0,3.225000000E2,9.648000717E0,4.000000000E0
7.923325394E2,1.684596988E1,7.361106551E1,1.035226375E2,7.309999943E0,3.186000061E2,9.648000717E0,3.000000000E0
7.933330107E2,1.684601237E1,7.361100628E1,1.037718012E2,7.659999847E0,3.140000000E2,9.648000717E0,3.000000000E0
7.943336745E2,1.684606536E1,7.361095216E1,1.042975455E2,7.920000076E0,3.147000122E2,9.648000717E0,3.000000000E0
7.953329641E2,1.684610918E1,7.361090003E1,1.044163375E2,7.449999809E0,3.133999939E2,1.072000027E1,3.000000000E0
7.963335416E2,1.684615961E1,7.361083780E1,1.045620809E2,8.090000153E0,3.108999939E2,9.648000717E0,3.000000000E0
7.973356876E2,1.684620605E1,7.361077831E1,1.049654067E2,8.090000153E0,3.105000000E2,9.648000717E0,4.000000000E0
7.983369430E2,1.684625113E1,7.361071357E1,1.054883631E2,8.119999886E0,3.091000061E2,9.648000717E0,4.000000000E0
7.993422436E2,1.684631257E1,7.361065992E1,1.060913512E2,8.289999962E0,3.110000000E2,9.648000717E0,4.000000000E0
8.003385517E2,1.684635770E1,7.361060193E1,1.062266156E2,8.300000191E0,3.090000000E2,9.648000717E0,4.000000000E0
8.013397102E2,1.684640271E1,7.361053747E1,1.069159542E2,8.020000458E0,3.080000000E2,9.648000717E0,4.000000000E0
8.023360875E2,1.684645140E1,7.361046969E1,1.082788634E2,8.539999962E0,3.070000000E2,9.648000717E0,4.000000000E0
8.033662839E2,1.684649876E1,7.361040566E1,1.084482363E2,8.579999924E0,3.077000122E2,9.648000717E0,6.000000000E0
8.043451631E2,1.684655802E1,7.361034758E1,1.092605797E2,8.659999847E0,3.101000061E2,1.072000027E1,6.000000000E0
8.053354849E2,1.684660658E1,7.361028335E1,1.104599779E2,8.600000381E0,3.090000000E2,1.072000027E1,6.000000000E0
8.063333435E2,1.684665308E1,7.361022546E1,1.104121935E2,8.270000458E0,3.092000122E2,1.179199982E1,6.000000000E0
8.073338313E2,1.684669069E1,7.361014426E1,1.100878143E2,8.590000153E0,3.052000122E2,1.286400032E1,6.000000000E0
8.083354282E2,1.684669264E1,7.361005029E1,1.101752851E2,8.220000267E0,2.912999878E2,1.179199982E1,6.000000000E0
8.093355434E2,1.684672969E1,7.360997305E1,1.124292177E2,8.920000076E0,2.875000000E2,1.072000027E1,6.000000000E0
8.103390604E2,1.684676227E1,7.360988801E1,1.122746523E2,9.050000191E0,2.872999878E2,1.072000027E1,6.000000000E0
8.113359304E2,1.684676366E1,7.360979117E1,1.123037738E2,9.159999847E0,2.840000000E2,1.179199982E1,6.000000000E0
8.123368426E2,1.684678239E1,7.360971208E1,1.129126832E2,8.649999619E0,2.878999939E2,1.072000027E1,6.000000000E0
8.133452101E2,1.684681162E1,7.360963413E1,1.140022116E2,8.899999619E0,2.885000000E2,1.072000027E1,6.000000000E0
8.143395688E2,1.684685392E1,7.360956960E1,1.137908019E2,8.670000076E0,2.945000000E2,9.648000717E0,6.000000000E0
8.153393344E2,1.684689599E1,7.360949976E1,1.142466267E2,8.770000458E0,3.002999878E2,9.648000717E0,6.000000000E0
8.163353201E2,1.684694615E1,7.360943247E1,1.154191018E2,8.810000420E0,3.071000061E2,9.648000717E0,6.000000000E0
8.173409736E2,1.684699018E1,7.360936914E1,1.164450530E2,8.510000229E0,3.042000122E2,9.648000717E0,6.000000000E0
8.183349673E2,1.684702903E1,7.360928954E1,1.191463054E2,8.199999809E0,3.011000061E2,1.072000027E1,6.000000000E0
8.193369290E2,1.684706372E1,7.360921142E1,1.221239999E2,8.140000343E0,2.906000061E2,9.648000717E0,4.000000000E0
8.203360047E2,1.684706675E1,7.360913107E1,1.232985103E2,8.109999657E0,2.733999939E2,9.648000717E0,4.000000000E0
8.213326336E2,1.684705371E1,7.360905682E1,1.251082066E2,8.180000305E0,2.551000061E2,9.648000717E0,4.000000000E0
8.223377178E2,1.684702619E1,7.360898542E1,1.261295593E2,7.960000038E0,2.458999939E2,9.648000717E0,4.000000000E0
8.233326663E2,1.684700225E1,7.360891334E1,1.271946624E2,8.340000153E0,2.498000031E2,9.648000717E0,4.000000000E0
8.243324596E2,1.684698673E1,7.360882796E1,1.274806183E2,8.920000076E0,2.580000000E2,9.648000717E0,4.000000000E0
8.253337197E2,1.684699382E1,7.360875936E1,1.277920846E2,8.170000076E0,2.661000061E2,9.648000717E0,4.000000000E0
8.263335100E2,1.684700942E1,7.360868788E1,1.278850776E2,8.130000114E0,2.732999878E2,1.072000027E1,6.000000000E0
8.273344418E2,1.684701768E1,7.360860148E1,1.285712260E2,8.489999771E0,2.730000000E2,1.072000027E1,6.000000000E0
8.283338243E2,1.684702409E1,7.360851518E1,1.294743603E2,8.619999886E0,2.740000000E2,1.179199982E1,6.000000000E0
8.293462375E2,1.684702367E1,7.360842662E1,1.287897466E2,8.750000000E0,2.746000061E2,1.072000027E1,6.000000000E0
8.303397402E2,1.684703463E1,7.360835631E1,1.300293614E2,8.319999695E0,2.772999878E2,1.179199982E1,6.000000000E0
8.313374095E2,1.684703555E1,7.360830320E1,1.303979229E2,7.460000038E0,2.797999878E2,1.179199982E1,6.000000000E0
8.323344261E2,1.684710231E1,7.360823829E1,1.298597752E2,7.340000153E0,2.952000122E2,1.179199982E1,6.000000000E0
8.333340416E2,1.684716039E1,7.360821244E1,1.302089429E2,6.500000000E0,3.086000061E2,1.179199982E1,6.000000000E0
8.343372485E2,1.684724964E1,7.360820654E1,1.306672135E2,6.480000019E0,3.362999878E2,1.179199982E1,6.000000000E0
8.353388484E2,1.684731384E1,7.360825611E1,1.328349422E2,6.559999943E0,1.510000038E1,1.072000027E1,6.000000000E0
8.363347974E2,1.684736815E1,7.360826707E1,1.331464818E2,6.789999962E0,1.989999962E1,1.072000027E1,6.000000000E0
8.373350662E2,1.684745019E1,7.360829917E1,1.351855440E2,7.349999905E0,1.760000038E1,9.648000717E0,6.000000000E0
8.383399142E2,1.684751336E1,7.360831873E1,1.348210953E2,7.349999905E0,1.169999981E1,9.648000717E0,6.000000000E0
8.393333818E2,1.684756771E1,7.360830522E1,1.345754935E2,7.179999828E0,3.530000000E2,9.648000717E0,4.000000000E0
8.403497901E2,1.684764264E1,7.360829082E1,1.346163248E2,7.989999771E0,3.486000061E2,9.648000717E0,4.000000000E0
8.413422159E2,1.684771616E1,7.360826456E1,1.346346327E2,7.630000114E0,3.383999939E2,9.648000717E0,4.000000000E0
8.423319812E2,1.684778665E1,7.360821021E1,1.353627748E2,8.449999809E0,3.268999939E2,9.648000717E0,4.000000000E0
8.433378907E2,1.684784203E1,7.360817036E1,1.353326715E2,7.820000172E0,3.270000000E2,9.648000717E0,4.000000000E0
8.443419864E2,1.684790280E1,7.360814156E1,1.365142877E2,7.530000210E0,3.352999878E2,9.648000717E0,4.000000000E0
8.453346661E2,1.684795872E1,7.360811522E1,1.362329077E2,6.710000038E0,3.382000122E2,9.648000717E0,6.000000000E0
8.463335469E2,1.684802208E1,7.360811060E1,1.356550674E2,6.789999962E0,3.500000000E2,9.648000717E0,4.000000000E0
8.473370148E2,1.684809169E1,7.360812658E1,1.356038899E2,6.960000038E0,8.999999762E-1,1.072000027E1,4.000000000E0
8.483366626E2,1.684817301E1,7.360814762E1,1.353590743E2,7.820000172E0,1.150000000E1,1.072000027E1,4.000000000E0
8.493354124E2,1.684823113E1,7.360819784E1,1.373374306E2,8.079999924E0,2.729999924E1,9.648000717E0,4.000000000E0
8.503349614E2,1.684830158E1,7.360823873E1,1.375884482E2,8.270000458E0,2.789999962E1,9.648000717E0,4.000000000E0
8.513355843E2,1.684837659E1,7.360826972E1,1.385397025E2,8.520000458E0,2.750000000E1,1.072000027E1,4.000000000E0
8.523407998E2,1.684845264E1,7.360834238E1,1.402970660E2,9.449999809E0,2.929999924E1,9.648000717E0,4.000000000E0
8.533364989E2,1.684852052E1,7.360838201E1,1.415620070E2,9.270000458E0,2.760000038E1,9.648000717E0,4.000000000E0
8.543364744E2,1.684859758E1,7.360841905E1,1.419434948E2,9.619999886E0,2.470000076E1,1.072000027E1,4.000000000E0
8.553331627E2,1.684868630E1,7.360844164E1,1.422906974E2,9.930000305E0,1.829999924E1,9.648000717E0,4.000000000E0
8.563313052E2,1.684877382E1,7.360846282E1,1.437433109E2,1.009000015E1,1.739999962E1,9.648000717E0,4.000000000E0
8.573344623E2,1.684886144E1,7.360849362E1,1.442628845E2,1.027999973E1,1.770000076E1,1.072000027E1,6.000000000E0
8.583354532E2,1.684894497E1,7.360852798E1,1.437727683E2,1.038000011E1,1.950000000E1,9.648000717E0,4.000000000E0
8.593372392E2,1.684903095E1,7.360857050E1,1.441174873E2,9.850000381E0,2.029999924E1,9.648000717E0,6.000000000E0
8.603398045E2,1.684910613E1,7.360860112E1,1.440071565E2,9.069999695E0,1.770000076E1,9.648000717E0,6.000000000E0
8.613363814E2,1.684918243E1,7.360863181E1,1.442693807E2,8.939999580E0,1.789999962E1,9.648000717E0,6.000000000E0
8.623329448E2,1.684927393E1,7.360863089E1,1.457173928E2,8.729999542E0,6.900000095E0,9.648000717E0,4.000000000E0
8.633390511E2,1.684934546E1,7.360863280E1,1.470683628E2,8.229999542E0,3.575000000E2,3.216000080E0,4.000000000E0
8.643353302E2,1.684941097E1,7.360863575E1,1.466790570E2,8.409999847E0,3.557000122E2,4.288000107E0,4.000000000E0
8.653357156E2,1.684946450E1,7.360859694E1,1.482786598E2,7.099999905E0,3.400000000E2,4.288000107E0,3.000000000E0
8.663339215E2,1.684951639E1,7.360857132E1,1.480382476E2,6.769999981E0,3.292999878E2,4.288000107E0,4.000000000E0
8.673359423E2,1.684954346E1,7.360852824E1,1.465938650E2,6.139999866E0,3.175000000E2,5.360000134E0,4.000000000E0
8.683320705E2,1.684955463E1,7.360845491E1,1.468422056E2,6.219999790E0,2.927999878E2,5.360000134E0,4.000000000E0
8.693355077E2,1.684956168E1,7.360837313E1,1.475994051E2,7.030000210E0,2.856000061E2,7.504000187E0,4.000000000E0
